Valori nutrizionali,per porzione,% RDA
Valore calorico,172 kcal 721 kJ,"8,6 %"
Grassi,"11,7 g","18,1 %"
Grassi saturi,"2,2 g","10,0 %"
Grassi monoinsaturi,"5,0 g","17,2 %"
Grassi polinsaturi,"2,9 g","19,2 %"
Carboidrati,"7,7 g","2,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"8,9 g","12,2 %"
Fibre alimentari,"0,2 g","< 0,1 %"
Colesterolo,"25,8 mg","86,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"30,5 g","1,5 %"
