Valori nutrizionali,per porzione,% RDA
Valore calorico,17 kcal 70 kJ,"0,8 %"
Grassi,"0,2 g","0,3 %"
Grassi saturi,"< 0,1 g","0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,3 %"
Carboidrati,"5,4 g","2,0 %"
Zuccheri,"1,5 g","2,9 %"
Proteine,"0,6 g","0,9 %"
Fibre alimentari,"1,6 g","0,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"51,6 g","2,6 %"
