Valori nutrizionali,per porzione,% RDA
Valore calorico,42 kcal 177 kJ,"2,1 %"
Grassi,"1,3 g","2,1 %"
Grassi saturi,"0,2 g","0,8 %"
Grassi monoinsaturi,"0,2 g","0,7 %"
Grassi polinsaturi,"0,6 g","3,7 %"
Carboidrati,"7,7 g","2,9 %"
Zuccheri,"5,2 g","10,4 %"
Proteine,"1,3 g","1,7 %"
Fibre alimentari,"2,5 g","0,8 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"121,0 g","6,0 %"
