Minerali,per porzione,% RDA
Calcio,"6,8 mg","0,7 %"
Rame,"< 0,1 mg","3,0 %"
Ferro,"0,7 mg","4,6 %"
Magnesio,"9,1 mg","3,0 %"
Manganese,"0,1 mg","5,5 %"
Fosforo,"18,7 mg","2,7 %"
Potassio,"155,5 mg","7,8 %"
Selenio,"< 0,1 mg","0,7 %"
Zinco,"< 0,1 mg","1,4 %"
