Minerali,per porzione,% RDA
Calcio,"58,5 mg","5,9 %"
Rame,"< 0,1 mg","2,7 %"
Ferro,"0,2 mg","1,6 %"
Magnesio,"9,9 mg","3,3 %"
Manganese,"0,1 mg","7,2 %"
Fosforo,"22,0 mg","3,1 %"
Potassio,"180,9 mg","9,0 %"
Selenio,"< 0,1 mg","1,5 %"
Zinco,"0,2 mg","2,5 %"
