Valori nutrizionali,per porzione,% RDA
Valore calorico,66 kcal 276 kJ,"3,3 %"
Grassi,"0,3 g","0,5 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"0,2 g","1,3 %"
Carboidrati,"16,1 g","6,0 %"
Zuccheri,"9,1 g","18,2 %"
Proteine,"1,5 g","2,0 %"
Fibre alimentari,"7,0 g","2,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"113,4 g","5,7 %"
