Valori nutrizionali,per porzione,% RDA
Valore calorico,187 kcal 783 kJ,"9,4 %"
Grassi,"0,7 g","1,0 %"
Grassi saturi,"0,1 g","0,5 %"
Grassi monoinsaturi,"0,1 g","0,5 %"
Grassi polinsaturi,"0,3 g","1,9 %"
Carboidrati,"33,4 g","12,5 %"
Zuccheri,"3,1 g","6,2 %"
Proteine,"12,9 g","17,7 %"
Fibre alimentari,"9,2 g","3,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"121,6 g","6,1 %"
