Minerali,per porzione,% RDA
Calcio,"6,8 mg","0,7 %"
Rame,"< 0,1 mg","4,1 %"
Ferro,"0,6 mg","3,8 %"
Magnesio,"10,1 mg","3,4 %"
Manganese,"0,3 mg","15,5 %"
Fosforo,"29,9 mg","4,3 %"
Potassio,"31,5 mg","1,6 %"
Selenio,"< 0,1 mg","18,3 %"
Zinco,"0,4 mg","5,6 %"
