Minerali,per porzione,% RDA
Calcio,"34,2 mg","3,4 %"
Rame,"< 0,1 mg","3,1 %"
Ferro,"0,3 mg","2,0 %"
Magnesio,"29,3 mg","9,8 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"410,8 mg","58,7 %"
Potassio,"260,8 mg","13,0 %"
Selenio,"< 0,1 mg","144,5 %"
Zinco,"0,5 mg","7,5 %"
