Minerali,per porzione,% RDA
Calcio,"44,4 mg","4,4 %"
Rame,"< 0,1 mg","3,1 %"
Ferro,"0,3 mg","2,2 %"
Magnesio,"22,8 mg","7,6 %"
Manganese,"0,1 mg","5,2 %"
Fosforo,"76,8 mg","11,0 %"
Potassio,"71,4 mg","3,6 %"
Selenio,"< 0,1 mg","7,7 %"
Zinco,"0,4 mg","6,3 %"
