Valori nutrizionali,per porzione,% RDA
Valore calorico,182 kcal 762 kJ,"9,1 %"
Grassi,"16,6 g","25,5 %"
Grassi saturi,"1,3 g","5,7 %"
Grassi monoinsaturi,"10,4 g","36,0 %"
Grassi polinsaturi,"4,1 g","27,0 %"
Carboidrati,"5,3 g","2,0 %"
Zuccheri,"1,4 g","2,7 %"
Proteine,"6,4 g","8,7 %"
Fibre alimentari,"3,2 g","1,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"0,8 g","< 0,1 %"
