Minerali,per porzione,% RDA
Calcio,"351,9 mg","35,2 %"
Rame,"0,4 mg","42,2 %"
Ferro,"4,6 mg","30,6 %"
Magnesio,"199,8 mg","66,6 %"
Manganese,"1,0 mg","50,2 %"
Fosforo,"542,5 mg","77,5 %"
Potassio,"492,6 mg","24,6 %"
Selenio,"< 0,1 mg","50,7 %"
Zinco,"2,9 mg","41,2 %"
