Minerali,per porzione,% RDA
Calcio,"65,0 mg","6,5 %"
Rame,"< 0,1 mg","4,4 %"
Ferro,"0,4 mg","2,7 %"
Magnesio,"38,0 mg","12,7 %"
Manganese,"< 0,1 mg","1,3 %"
Fosforo,"208,0 mg","29,7 %"
Potassio,"374,0 mg","18,7 %"
Selenio,"< 0,1 mg","54,0 %"
Zinco,"1,1 mg","15,0 %"
