Valori nutrizionali,per porzione,% RDA
Valore calorico,86 kcal 359 kJ,"4,3 %"
Grassi,"1,4 g","2,1 %"
Grassi saturi,"0,4 g","1,8 %"
Carboidrati,"15,8 g","5,9 %"
Zuccheri,"7,8 g","15,5 %"
Proteine,"2,6 g","3,5 %"
Sale,"< 0,1 g","0,4 %"
Fibre alimentari,"1,6 g","0,5 %"
