Valori nutrizionali,per porzione,% RDA
Valore calorico,368 kcal 1.542 kJ,"18,4 %"
Grassi,"13,4 g","20,6 %"
Grassi saturi,"3,6 g","16,4 %"
Grassi monoinsaturi,"2,8 g","9,7 %"
Grassi polinsaturi,"3,5 g","23,5 %"
Carboidrati,"0,3 g","< 0,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"57,7 g","79,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"348,5 mg","1.161,6 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"123,1 g","6,2 %"
