Valori nutrizionali,per porzione,% RDA
Valore calorico,99 kcal 416 kJ,"5,0 %"
Grassi,"2,3 g","3,5 %"
Grassi saturi,"0,8 g","3,7 %"
Grassi monoinsaturi,"0,8 g","2,8 %"
Grassi polinsaturi,"0,4 g","2,8 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"18,5 g","25,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"62,1 mg","206,8 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"64,5 g","3,2 %"
