Minerali,per porzione,% RDA
Calcio,"114,0 mg","11,4 %"
Rame,"< 0,1 mg","3,9 %"
Ferro,"1,4 mg","9,1 %"
Magnesio,"9,7 mg","3,2 %"
Manganese,"0,2 mg","8,4 %"
Fosforo,"87,2 mg","12,5 %"
Potassio,"69,0 mg","3,4 %"
Selenio,"< 0,1 mg","34,2 %"
Zinco,"0,3 mg","4,6 %"
