Minerali,per porzione,% RDA
Calcio,"295,0 mg","29,5 %"
Rame,"< 0,1 mg","4,0 %"
Ferro,"0,8 mg","5,5 %"
Magnesio,"35,0 mg","11,7 %"
Manganese,"0,1 mg","5,4 %"
Fosforo,"245,0 mg","35,0 %"
Potassio,"390,0 mg","19,5 %"
Selenio,"< 0,1 mg","34,2 %"
Zinco,"1,0 mg","14,6 %"
