Minerali,per porzione,% RDA
Calcio,"15,9 mg","1,6 %"
Rame,"0,1 mg","13,8 %"
Ferro,"0,3 mg","2,2 %"
Magnesio,"10,6 mg","3,5 %"
Manganese,"< 0,1 mg","3,3 %"
Fosforo,"19,5 mg","2,8 %"
Potassio,"178,8 mg","8,9 %"
Selenio,"< 0,1 mg","0,6 %"
Zinco,"0,1 mg","2,0 %"
