Valori nutrizionali,per porzione,% RDA
Valore calorico,332 kcal 1.389 kJ,"16,6 %"
Grassi,"14,8 g","22,8 %"
Grassi saturi,"6,0 g","27,2 %"
Grassi monoinsaturi,"5,2 g","17,8 %"
Grassi polinsaturi,"2,6 g","17,1 %"
Carboidrati,"34,5 g","12,9 %"
Zuccheri,"5,1 g","10,1 %"
Proteine,"15,0 g","20,5 %"
Fibre alimentari,"3,0 g","1,0 %"
Colesterolo,"36,7 mg","122,4 %"
Sodio,"0,8 g","0,1 %"
Acqua,"68,5 g","3,4 %"
