Minerali,per porzione,% RDA
Calcio,"7,5 mg","0,8 %"
Rame,"< 0,1 mg","1,5 %"
Ferro,"0,1 mg","0,8 %"
Magnesio,"2,4 mg","0,8 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"3,0 mg","0,4 %"
Potassio,"39,5 mg","2,0 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","0,4 %"
