Minerali,per porzione,% RDA
Calcio,"44,0 mg","4,4 %"
Rame,"< 0,1 mg","1,8 %"
Ferro,"1,9 mg","12,7 %"
Magnesio,"48,0 mg","16,0 %"
Manganese,"< 0,1 mg","0,4 %"
Fosforo,"57,0 mg","8,1 %"
Potassio,"29,0 mg","1,4 %"
Selenio,"< 0,1 mg","34,9 %"
Zinco,"0,2 mg","2,2 %"
