Minerali,per porzione,% RDA
Calcio,"25,1 mg","2,5 %"
Rame,"< 0,1 mg","3,0 %"
Ferro,"0,5 mg","3,5 %"
Magnesio,"13,2 mg","4,4 %"
Manganese,"< 0,1 mg","3,8 %"
Fosforo,"25,1 mg","3,6 %"
Potassio,"7,9 mg","0,4 %"
Selenio,"< 0,1 mg","0,9 %"
Zinco,"0,8 mg","11,5 %"
