Minerali,per porzione,% RDA
Calcio,"10,0 mg","1,0 %"
Rame,"0,1 mg","11,0 %"
Ferro,"1,3 mg","8,7 %"
Magnesio,"64,0 mg","21,3 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"326,0 mg","46,6 %"
Potassio,"323,0 mg","16,2 %"
Selenio,"< 0,1 mg","156,0 %"
Zinco,"0,8 mg","11,0 %"
