Minerali,per porzione,% RDA
Calcio,"129,9 mg","13,0 %"
Rame,"0,2 mg","18,3 %"
Ferro,"3,2 mg","21,6 %"
Magnesio,"16,1 mg","5,4 %"
Manganese,"0,1 mg","6,9 %"
Fosforo,"151,8 mg","21,7 %"
Potassio,"290,5 mg","14,5 %"
Selenio,"< 0,1 mg","76,9 %"
Zinco,"1,4 mg","19,6 %"
