Valori nutrizionali,per porzione,% RDA
Valore calorico,78 kcal 327 kJ,"3,9 %"
Grassi,"2,6 g","4,0 %"
Grassi saturi,"0,8 g","3,6 %"
Grassi monoinsaturi,"1,2 g","4,1 %"
Grassi polinsaturi,"0,6 g","3,7 %"
Carboidrati,"1,9 g","0,7 %"
Zuccheri,"0,9 g","1,8 %"
Proteine,"11,1 g","15,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"2,5 mg","8,4 %"
Sodio,"1,6 g","0,3 %"
Acqua,"231,7 g","11,6 %"
