Valori nutrizionali,per porzione,% RDA
Valore calorico,569 kcal 2.383 kJ,"28,5 %"
Grassi,"29,2 g","45,0 %"
Grassi saturi,"5,4 g","24,6 %"
Grassi monoinsaturi,"7,4 g","25,4 %"
Grassi polinsaturi,"14,4 g","95,8 %"
Carboidrati,"52,2 g","19,5 %"
Zuccheri,"6,0 g","12,0 %"
Proteine,"24,2 g","33,1 %"
Fibre alimentari,"4,8 g","1,6 %"
Colesterolo,"61,7 mg","205,6 %"
Sodio,"1,3 g","0,2 %"
Acqua,"89,0 g","4,4 %"
