Minerali,per porzione,% RDA
Calcio,"42,2 mg","4,2 %"
Rame,"0,1 mg","10,6 %"
Ferro,"1,9 mg","12,8 %"
Magnesio,"35,9 mg","12,0 %"
Manganese,"0,5 mg","23,7 %"
Fosforo,"52,8 mg","7,5 %"
Potassio,"945,3 mg","47,3 %"
Selenio,"< 0,1 mg","2,8 %"
Zinco,"0,3 mg","3,9 %"
