Minerali,per porzione,% RDA
Calcio,"673,0 mg","67,3 %"
Rame,"< 0,1 mg","2,4 %"
Ferro,"0,6 mg","4,3 %"
Magnesio,"22,0 mg","7,3 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"490,0 mg","70,0 %"
Potassio,"93,0 mg","4,7 %"
Selenio,"< 0,1 mg","48,3 %"
Zinco,"2,9 mg","42,0 %"
