Valori nutrizionali,per porzione,% RDA
Valore calorico,703 kcal 2.942 kJ,"35,1 %"
Grassi,"53,6 g","82,5 %"
Grassi saturi,"19,7 g","89,5 %"
Grassi monoinsaturi,"23,9 g","82,3 %"
Grassi polinsaturi,"4,8 g","32,2 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"51,4 g","70,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"214,2 mg","713,9 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"71,5 g","3,6 %"
