Minerali,per porzione,% RDA
Calcio,"53,8 mg","5,4 %"
Rame,"0,0 mg","0,0 %"
Ferro,"8,4 mg","56,3 %"
Magnesio,"0,0 mg","0,0 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"551,0 mg","78,7 %"
Potassio,"672,0 mg","33,6 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,0 mg","0,0 %"
