Valori nutrizionali,per porzione,% RDA
Valore calorico,42 kcal 178 kJ,"2,1 %"
Grassi,"1,8 g","2,8 %"
Grassi saturi,"0,6 g","3,0 %"
Grassi monoinsaturi,"0,9 g","2,9 %"
Grassi polinsaturi,"0,1 g","1,0 %"
Carboidrati,"1,3 g","0,5 %"
Zuccheri,"1,3 g","2,6 %"
Proteine,"4,9 g","6,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"13,1 mg","43,7 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"19,2 g","1,0 %"
