Valori nutrizionali,per porzione,% RDA
Valore calorico,455 kcal 1.906 kJ,"22,8 %"
Grassi,"16,9 g","26,1 %"
Grassi saturi,"5,2 g","23,5 %"
Grassi monoinsaturi,"6,6 g","22,8 %"
Grassi polinsaturi,"4,0 g","26,7 %"
Carboidrati,"53,4 g","19,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"24,2 g","33,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"30,4 mg","101,2 %"
Sodio,"2,7 g","0,5 %"
Acqua,"504,0 g","25,2 %"
