Minerali,per porzione,% RDA
Calcio,"24,5 mg","2,5 %"
Rame,"0,1 mg","13,7 %"
Ferro,"2,4 mg","16,0 %"
Magnesio,"14,7 mg","4,9 %"
Manganese,"< 0,1 mg","4,8 %"
Fosforo,"44,1 mg","6,3 %"
Potassio,"262,2 mg","13,1 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"0,1 mg","1,8 %"
