Minerali,per porzione,% RDA
Calcio,"111,5 mg","11,2 %"
Rame,"0,2 mg","20,4 %"
Ferro,"1,9 mg","12,7 %"
Magnesio,"99,1 mg","33,0 %"
Manganese,"0,7 mg","33,8 %"
Fosforo,"180,5 mg","25,8 %"
Potassio,"654,9 mg","32,7 %"
Selenio,"< 0,1 mg","7,1 %"
Zinco,"1,1 mg","16,2 %"
