Minerali,per porzione,% RDA
Calcio,"12,5 mg","1,2 %"
Rame,"0,2 mg","18,5 %"
Ferro,"4,4 mg","29,2 %"
Magnesio,"35,6 mg","11,9 %"
Manganese,"< 0,1 mg","1,3 %"
Fosforo,"368,5 mg","52,6 %"
Potassio,"446,8 mg","22,3 %"
Selenio,"< 0,1 mg","135,3 %"
Zinco,"10,3 mg","146,7 %"
