Minerali,per porzione,% RDA
Calcio,"14,1 mg","1,4 %"
Rame,"< 0,1 mg","6,3 %"
Ferro,"0,5 mg","3,1 %"
Magnesio,"2,4 mg","0,8 %"
Manganese,"0,1 mg","5,4 %"
Fosforo,"30,6 mg","4,4 %"
Potassio,"188,0 mg","9,4 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,2 mg","2,4 %"
