Minerali,per porzione,% RDA
Calcio,"21,9 mg","2,2 %"
Rame,"0,1 mg","14,5 %"
Ferro,"1,9 mg","12,8 %"
Magnesio,"87,6 mg","29,2 %"
Manganese,"2,1 mg","105,6 %"
Fosforo,"260,6 mg","37,2 %"
Potassio,"201,5 mg","10,1 %"
Selenio,"< 0,1 mg","56,2 %"
Zinco,"1,2 mg","16,6 %"
