Minerali,per porzione,% RDA
Calcio,"26,8 mg","2,7 %"
Rame,"< 0,1 mg","3,1 %"
Ferro,"1,2 mg","8,1 %"
Magnesio,"6,6 mg","2,2 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"113,7 mg","16,2 %"
Potassio,"69,1 mg","3,5 %"
Selenio,"< 0,1 mg","35,3 %"
Zinco,"0,8 mg","11,1 %"
