Valori nutrizionali,per porzione,% RDA
Valore calorico,25 kcal 103 kJ,"1,2 %"
Grassi,"0,6 g","0,9 %"
Grassi saturi,"0,3 g","1,3 %"
Grassi monoinsaturi,"0,3 g","0,9 %"
Grassi polinsaturi,"< 0,1 g","0,2 %"
Carboidrati,"4,3 g","1,6 %"
Zuccheri,"1,7 g","3,3 %"
Proteine,"0,6 g","0,8 %"
Fibre alimentari,"0,2 g","< 0,1 %"
Colesterolo,"0,7 mg","2,2 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"0,3 g","< 0,1 %"
