Valori nutrizionali,per porzione,% RDA
Valore calorico,165 kcal 691 kJ,"8,3 %"
Grassi,"4,7 g","7,3 %"
Grassi saturi,"1,4 g","6,4 %"
Grassi monoinsaturi,"1,0 g","3,5 %"
Grassi polinsaturi,"1,0 g","6,6 %"
Carboidrati,"0,2 g","< 0,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"28,5 g","39,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"212,0 mg","706,7 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"65,7 g","3,3 %"
