Valori nutrizionali,per porzione,% RDA
Valore calorico,55 kcal 229 kJ,"2,7 %"
Grassi,"4,5 g","6,9 %"
Grassi saturi,"1,6 g","7,4 %"
Grassi monoinsaturi,"2,0 g","6,9 %"
Grassi polinsaturi,"0,7 g","4,8 %"
Carboidrati,"0,6 g","0,2 %"
Zuccheri,"< 0,1 g","0,2 %"
Proteine,"2,7 g","3,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"184,5 mg","614,8 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"8,9 g","0,4 %"
