Minerali,per porzione,% RDA
Calcio,"340,5 mg","34,1 %"
Rame,"0,2 mg","16,6 %"
Ferro,"1,2 mg","8,3 %"
Magnesio,"47,7 mg","15,9 %"
Manganese,"0,4 mg","21,7 %"
Fosforo,"317,8 mg","45,4 %"
Potassio,"385,9 mg","19,3 %"
Selenio,"< 0,1 mg","106,7 %"
Zinco,"2,0 mg","28,2 %"
