Valori nutrizionali,per porzione,% RDA
Valore calorico,14 kcal 60 kJ,"0,7 %"
Grassi,"0,3 g","0,4 %"
Grassi saturi,"< 0,1 g","0,3 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"0,1 g","0,8 %"
Carboidrati,"2,3 g","0,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,8 g","2,5 %"
Fibre alimentari,"1,2 g","0,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"115,1 g","5,8 %"
