Valori nutrizionali,per porzione,% RDA
Valore calorico,59 kcal 245 kJ,"2,9 %"
Grassi,"4,5 g","6,9 %"
Grassi saturi,"1,2 g","5,5 %"
Grassi monoinsaturi,"1,9 g","6,6 %"
Grassi polinsaturi,"1,1 g","7,2 %"
Carboidrati,"1,3 g","0,5 %"
Zuccheri,"0,8 g","1,6 %"
Proteine,"3,2 g","4,4 %"
Fibre alimentari,"0,1 g","< 0,1 %"
Colesterolo,"21,0 mg","70,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"18,1 g","0,9 %"
