Valori nutrizionali,per porzione,% RDA
Valore calorico,26 kcal 109 kJ,"1,3 %"
Grassi,"1,7 g","2,6 %"
Grassi saturi,"0,5 g","2,4 %"
Grassi monoinsaturi,"0,7 g","2,4 %"
Grassi polinsaturi,"0,3 g","2,1 %"
Carboidrati,"0,9 g","0,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,7 g","2,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"50,8 mg","169,4 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"8,5 g","0,4 %"
