Minerali,per porzione,% RDA
Calcio,"27,2 mg","2,7 %"
Rame,"0,6 mg","58,1 %"
Ferro,"17,1 mg","114,0 %"
Magnesio,"85,0 mg","28,3 %"
Manganese,"< 0,1 mg","3,7 %"
Fosforo,"839,8 mg","120,0 %"
Potassio,"1.288,6 mg","64,4 %"
Selenio,"< 0,1 mg","153,0 %"
Zinco,"13,0 mg","185,5 %"
