Minerali,per porzione,% RDA
Calcio,"4,0 mg","0,4 %"
Rame,"0,1 mg","13,2 %"
Ferro,"1,2 mg","7,7 %"
Magnesio,"64,0 mg","21,3 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"56,0 mg","8,0 %"
Potassio,"930,0 mg","46,5 %"
Selenio,"< 0,1 mg","9,3 %"
Zinco,"0,3 mg","3,7 %"
