Valori nutrizionali,per porzione,% RDA
Valore calorico,130 kcal 544 kJ,"6,5 %"
Grassi,"3,6 g","5,5 %"
Grassi saturi,"1,2 g","5,2 %"
Grassi monoinsaturi,"0,4 g","1,5 %"
Grassi polinsaturi,"0,4 g","2,9 %"
Carboidrati,"3,5 g","1,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"19,8 g","27,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"269,3 mg","897,6 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"40,0 g","2,0 %"
