Valori nutrizionali,per porzione,% RDA
Valore calorico,592 kcal 2.478 kJ,"29,6 %"
Grassi,"36,0 g","55,4 %"
Grassi saturi,"18,2 g","82,8 %"
Grassi monoinsaturi,"11,8 g","40,8 %"
Grassi polinsaturi,"4,1 g","27,5 %"
Carboidrati,"63,4 g","23,7 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"7,2 g","9,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"39,2 mg","130,8 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"1,1 g","< 0,1 %"
