Valori nutrizionali,per porzione,% RDA
Valore calorico,17 kcal 69 kJ,"0,8 %"
Grassi,"0,7 g","1,0 %"
Grassi saturi,"0,1 g","0,5 %"
Grassi monoinsaturi,"0,2 g","0,6 %"
Grassi polinsaturi,"0,4 g","2,4 %"
Carboidrati,"2,8 g","1,0 %"
Zuccheri,"2,4 g","4,9 %"
Proteine,"< 0,1 g","< 0,1 %"
Fibre alimentari,"< 0,1 g","< 0,1 %"
Colesterolo,"0,3 mg","1,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"11,0 g","0,5 %"
