Minerali,per porzione,% RDA
Calcio,"43,2 mg","4,3 %"
Rame,"< 0,1 mg","1,7 %"
Ferro,"0,9 mg","5,7 %"
Magnesio,"8,8 mg","2,9 %"
Manganese,"0,2 mg","7,9 %"
Fosforo,"29,2 mg","4,2 %"
Potassio,"78,4 mg","3,9 %"
Selenio,"< 0,1 mg","1,3 %"
Zinco,"0,3 mg","4,4 %"
