Valori nutrizionali,per porzione,% RDA
Valore calorico,105 kcal 440 kJ,"5,3 %"
Grassi,"4,0 g","6,2 %"
Grassi saturi,"0,9 g","4,2 %"
Grassi monoinsaturi,"1,9 g","6,7 %"
Grassi polinsaturi,"0,7 g","4,6 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"16,1 g","22,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"60,0 mg","200,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"76,6 g","3,8 %"
