Minerali,per porzione,% RDA
Calcio,"51,5 mg","5,1 %"
Rame,"0,1 mg","14,3 %"
Ferro,"0,7 mg","4,9 %"
Magnesio,"65,3 mg","21,8 %"
Manganese,"0,1 mg","6,6 %"
Fosforo,"534,6 mg","76,4 %"
Potassio,"627,7 mg","31,4 %"
Selenio,"< 0,1 mg","83,2 %"
Zinco,"2,0 mg","28,0 %"
