Minerali,per porzione,% RDA
Calcio,"3,6 mg","0,4 %"
Rame,"< 0,1 mg","3,2 %"
Ferro,"0,3 mg","1,8 %"
Magnesio,"4,5 mg","1,5 %"
Manganese,"< 0,1 mg","0,3 %"
Fosforo,"54,0 mg","7,7 %"
Potassio,"67,5 mg","3,4 %"
Selenio,"< 0,1 mg","26,7 %"
Zinco,"0,5 mg","7,1 %"
