Minerali,per porzione,% RDA
Calcio,"8,5 mg","0,9 %"
Rame,"0,2 mg","15,0 %"
Ferro,"0,3 mg","1,7 %"
Magnesio,"10,5 mg","3,5 %"
Manganese,"0,5 mg","23,6 %"
Fosforo,"27,5 mg","3,9 %"
Potassio,"272,7 mg","13,6 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,1 mg","2,0 %"
