Minerali,per porzione,% RDA
Calcio,"36,3 mg","3,6 %"
Rame,"0,2 mg","18,6 %"
Ferro,"2,5 mg","16,4 %"
Magnesio,"23,1 mg","7,7 %"
Manganese,"0,4 mg","21,7 %"
Fosforo,"69,3 mg","9,9 %"
Potassio,"335,0 mg","16,7 %"
Selenio,"< 0,1 mg","36,3 %"
Zinco,"0,4 mg","5,2 %"
