Minerali,per porzione,% RDA
Calcio,"24,5 mg","2,5 %"
Rame,"< 0,1 mg","4,3 %"
Ferro,"0,3 mg","1,9 %"
Magnesio,"19,6 mg","6,5 %"
Manganese,"0,1 mg","6,3 %"
Fosforo,"29,4 mg","4,2 %"
Potassio,"161,0 mg","8,1 %"
Selenio,"< 0,1 mg","2,1 %"
Zinco,"0,2 mg","2,7 %"
