Valori nutrizionali,per porzione,% RDA
Valore calorico,292 kcal 1.223 kJ,"14,6 %"
Grassi,"13,2 g","20,3 %"
Grassi saturi,"6,0 g","27,1 %"
Grassi monoinsaturi,"5,1 g","17,4 %"
Grassi polinsaturi,"1,4 g","9,1 %"
Carboidrati,"28,7 g","10,7 %"
Zuccheri,"5,9 g","11,8 %"
Proteine,"15,0 g","20,6 %"
Fibre alimentari,"1,6 g","0,5 %"
Colesterolo,"41,4 mg","138,0 %"
Sodio,"0,8 g","0,1 %"
Acqua,"55,3 g","2,8 %"
