Minerali,per porzione,% RDA
Calcio,"32,5 mg","3,2 %"
Rame,"< 0,1 mg","8,2 %"
Ferro,"0,7 mg","4,5 %"
Magnesio,"16,2 mg","5,4 %"
Manganese,"0,2 mg","9,5 %"
Fosforo,"26,7 mg","3,8 %"
Potassio,"406,0 mg","20,3 %"
Selenio,"< 0,1 mg","1,5 %"
Zinco,"0,2 mg","3,5 %"
