Minerali,per porzione,% RDA
Calcio,"195,8 mg","19,6 %"
Rame,"< 0,1 mg","2,7 %"
Ferro,"0,2 mg","1,2 %"
Magnesio,"19,6 mg","6,5 %"
Manganese,"0,1 mg","6,3 %"
Fosforo,"162,0 mg","23,1 %"
Potassio,"307,9 mg","15,4 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,7 mg","9,9 %"
