Valori nutrizionali,per porzione,% RDA
Valore calorico,4 kcal 18 kJ,"0,2 %"
Grassi,"< 0,1 g","< 0,1 %"
Grassi saturi,"< 0,1 g","0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","< 0,1 %"
Carboidrati,"< 0,1 g","< 0,1 %"
Zuccheri,"< 0,1 g","0,2 %"
Proteine,"0,9 g","1,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"2,2 mg","7,4 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"1,5 g","< 0,1 %"
