Valori nutrizionali,per porzione,% RDA
Valore calorico,92 kcal 383 kJ,"4,6 %"
Grassi,"4,9 g","7,5 %"
Grassi saturi,"3,1 g","14,3 %"
Grassi monoinsaturi,"1,3 g","4,6 %"
Grassi polinsaturi,"0,1 g","0,9 %"
Carboidrati,"7,0 g","2,6 %"
Zuccheri,"7,0 g","14,0 %"
Proteine,"5,2 g","7,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"19,5 mg","65,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"131,9 g","6,6 %"
