Minerali,per porzione,% RDA
Calcio,"291,6 mg","29,2 %"
Rame,"0,4 mg","39,2 %"
Ferro,"1,6 mg","10,5 %"
Magnesio,"49,0 mg","16,3 %"
Manganese,"0,4 mg","19,7 %"
Fosforo,"276,9 mg","39,6 %"
Potassio,"970,2 mg","48,5 %"
Selenio,"< 0,1 mg","22,1 %"
Zinco,"1,7 mg","24,2 %"
